zone_id,year,flood_days,avg_degradation,avg_drift_memory,max_load_ratio,avg_rainfall
958,5,6,0.19583178082191782,0.08948191780821917,1.1128,80.03096
958,6,6,0.22321479452054793,0.10243260273972603,0.893,78.61745
958,7,3,0.245792602739726,0.11391589041095891,0.8888,78.96172
958,8,8,0.2893928767123288,0.1380572602739726,1.8826,79.60485
958,9,4,0.3,0.14357753424657535,0.8721,78.37674
958,10,5,0.3,0.14179999999999998,0.9336,80.05228
959,1,34,0.0207186301369863,0.042381095890410954,1.7955,80.59
959,2,37,0.07280219178082192,0.06013452054794521,1.3546,79.48006
959,3,37,0.1147331506849315,0.07970465753424658,1.1438,78.945946
959,4,43,0.15754602739726029,0.10136054794520548,1.7753,80.41293
959,5,28,0.19088438356164383,0.10798219178082191,2.0579,80.261345
959,6,41,0.2264331506849315,0.11247013698630137,1.9898,80.295616
959,7,36,0.2521345205479452,0.12212630136986301,1.0093,79.17074
959,8,39,0.2706432876712329,0.1314476712328767,1.1528,79.6111
959,9,38,0.3,0.1473435616438356,1.0583,79.63077
959,10,36,0.3,0.14852849315068492,1.2761,79.94386
960,1,1,0.030221369863013697,0.03433232876712329,0.9823,76.67674
960,2,5,0.057264109589041094,0.048394520547945206,1.4906,78.67581
960,3,0,0.10391260273972602,0.07397616438356165,0.6887,77.457344
960,4,0,0.12420602739726028,0.0808586301369863,0.7075,77.06817
960,5,1,0.14454602739726027,0.08352712328767123,0.8529,77.283806
960,6,0,0.16766684931506848,0.08337397260273972,0.7555,77.749504
960,7,0,0.21612876712328769,0.09634054794520547,0.77,77.274
960,8,1,0.26959698630136986,0.11549123287671233,0.997,77.72257
960,9,0,0.29551835616438354,0.12277150684931507,0.7022,76.71616
960,10,1,0.3,0.12722547945205478,1.2354,78.05764
961,1,2,0.026055890410958907,0.0636813698630137,1.7171,78.475044
961,2,2,0.07763561643835616,0.0719482191780822,1.3568,78.84934
961,3,0,0.14338191780821918,0.10459671232876712,0.7838,77.372604
961,4,0,0.1767827397260274,0.11853369863013699,0.8371,77.64499
961,5,2,0.1984304109589041,0.11568547945205479,1.4213,77.00704
961,6,2,0.2527797260273973,0.1272317808219178,0.8983,77.51035
961,7,0,0.298913698630137,0.14932219178082193,0.8262,78.0111
961,8,2,0.3,0.149026301369863,1.2508,77.52762
961,9,2,0.3,0.1503413698630137,0.8985,78.362434
961,10,1,0.3,0.14986438356164383,1.4411,78.02192
962,1,65,0.005642191780821918,0.018034794520547945,2.0493,86.69312
962,2,67,0.049126575342465756,0.041691506849315066,1.8005,87.72935
962,3,58,0.09937068493150684,0.07072602739726028,1.0615,85.45869
962,4,67,0.12529424657534247,0.08562767123287672,1.8144,87.04291
962,5,60,0.15670027397260275,0.10148684931506849,2.1965,86.84562
962,6,61,0.17798,0.10637561643835616,1.6966,86.006165
962,7,63,0.21162931506849314,0.12630876712328767,1.0846,86.29178
962,8,82,0.22646383561643837,0.13595726027397262,1.1635,88.06096
962,9,58,0.2716246575342466,0.16230657534246576,1.0924,85.59156
962,10,79,0.2992986301369863,0.18086849315068493,1.0773,86.2457
963,1,3,0.02631643835616438,0.06555835616438356,1.1412,78.32318
963,2,1,0.07144547945205479,0.06887780821917808,1.1503,77.30953
963,3,0,0.12836849315068494,0.09210136986301369,0.7489,77.54274
963,4,2,0.18919863013698632,0.12291698630136987,1.042,76.901474
963,5,3,0.21132520547945208,0.12006027397260274,1.284,77.89827
963,6,1,0.23508739726027397,0.1108295890410959,1.3293,76.18934
963,7,0,0.264706301369863,0.12223945205479451,0.753,77.19176
963,8,1,0.28219150684931504,0.12992328767123287,0.9689,77.537506
963,9,0,0.2991104109589041,0.1367098630136986,0.7589,76.98438
963,10,0,0.3,0.13731150684931506,0.7368,77.1606
964,1,3,0.017092328767123285,0.027264931506849315,1.1256,73.98888
964,2,1,0.04779890410958904,0.03708849315068493,0.9336,73.39871
964,3,0,0.07351890410958904,0.04724520547945205,0.7554,73.07446
964,4,2,0.09154575342465754,0.05416109589041095,1.182,73.11584
964,5,1,0.12571479452054796,0.0656095890410959,1.0735,73.66181
964,6,0,0.17719479452054795,0.07663287671232877,0.6913,74.09225
964,7,0,0.22752383561643835,0.08323342465753424,0.6702,73.34227
964,8,0,0.2572378082191781,0.09558164383561644,0.7215,73.100685
964,9,0,0.2994460273972603,0.11478301369863014,0.7389,73.0658
964,10,1,0.3,0.11617972602739726,1.2203,73.98115
965,1,1,0.017218356164383563,0.05994328767123288,0.971,86.22367
965,2,1,0.04145808219178082,0.04630821917808219,1.1246,87.030136
965,3,0,0.07342767123287672,0.05888301369863014,0.7736,85.89523
965,4,3,0.0852758904109589,0.06575945205479451,1.5836,87.64151
965,5,2,0.10313369863013698,0.07481041095890412,1.4918,87.56206
965,6,0,0.1457835616438356,0.09400520547945206,0.7545,86.31455
965,7,1,0.19108821917808222,0.10696465753424657,0.916,87.1317
965,8,2,0.22348986301369864,0.10980986301369862,1.3559,87.00956
965,9,0,0.268632602739726,0.1291,0.7401,86.36871
965,10,3,0.29589013698630134,0.1426682191780822,1.0642,87.07419
966,1,0,0.02905095890410959,0.09636876712328767,0.7455,78.61422
966,2,0,0.07855808219178083,0.07208109589041095,0.8246,79.11189
966,3,0,0.1278901369863014,0.0916227397260274,0.5086,78.84068
966,4,0,0.14807561643835618,0.0980476712328767,0.6821,78.44049
966,5,0,0.1752904109589041,0.10437013698630138,0.5282,79.30403
966,6,0,0.2184139726027397,0.10936876712328768,0.5327,77.787834
966,7,0,0.2644986301369863,0.10669835616438356,0.6449,79.432495
966,8,1,0.3,0.11195287671232877,0.9919,78.33288
966,9,0,0.3,0.11202301369863013,0.5375,78.44948
966,10,2,0.3,0.11247945205479452,0.9387,78.67887
967,1,120,0.010529315068493151,0.04635315068493151,2.5347,85.20222
967,2,120,0.0597572602739726,0.062260273972602746,2.1486,83.83691
967,3,111,0.09953780821917808,0.08164,1.446,84.13339
967,4,115,0.1248145205479452,0.09530684931506848,2.4008,84.15074
967,5,114,0.1551282191780822,0.11113534246575342,2.1067,84.90282
967,6,124,0.1872986301369863,0.12240712328767124,1.2265,84.239365
967,7,116,0.23097232876712329,0.1319895890410959,1.2329,83.29107
967,8,127,0.2772843835616438,0.15675068493150685,1.309,84.13956
967,9,114,0.2954090410958904,0.16483753424657535,1.2189,83.033646
967,10,111,0.3,0.16892821917808218,2.3523,83.518326
968,1,17,0.013748493150684932,0.05625424657534247,1.327,86.10792
968,2,16,0.05552054794520548,0.05541917808219179,1.2678,86.04507
968,3,13,0.10324794520547945,0.08463260273972602,0.9318,84.75482
968,4,28,0.15188876712328767,0.11686767123287671,1.3668,86.21652
968,5,24,0.1897391780821918,0.13332904109589042,1.7855,85.53896
968,6,14,0.22956246575342465,0.14059698630136988,0.9526,84.61222
968,7,28,0.26504904109589045,0.15536931506849316,1.0851,84.78846
968,8,24,0.28832739726027395,0.1679249315068493,1.6996,84.67685
968,9,22,0.3,0.17555178082191783,0.9373,85.59175
968,10,35,0.3,0.17629260273972602,1.6654,85.72419
969,1,59,0.005310684931506849,0.020897534246575342,1.8331,83.04198
969,2,64,0.05524602739726027,0.04505041095890411,1.9504,83.40455
969,3,67,0.11049178082191782,0.07207041095890411,1.0863,83.170494
969,4,71,0.18362931506849314,0.10716301369863014,1.3677,82.37044
969,5,72,0.22770630136986303,0.11688301369863015,1.6073,83.29825
969,6,54,0.26417835616438357,0.13095150684931506,1.3754,82.57452
969,7,65,0.2793468493150685,0.13734712328767124,1.2228,83.397095
969,8,61,0.2983104109589041,0.145086301369863,1.3324,82.18373
969,9,67,0.3,0.1401794520547945,1.1511,83.165016
969,10,57,0.3,0.13106739726027397,1.9373,83.131615
970,1,2,0.022566301369863016,0.0796517808219178,1.205,80.9149
970,2,3,0.041685479452054794,0.0475054794520548,0.9809,80.86611
970,3,0,0.08891561643835616,0.06980465753424657,0.6458,79.96312
970,4,0,0.15036712328767124,0.10413424657534247,0.8194,80.04606
970,5,3,0.21660904109589038,0.1314054794520548,1.0465,80.92852
970,6,1,0.27831150684931505,0.13416,0.942,79.954
970,7,0,0.2996331506849315,0.12588739726027398,0.7269,80.04077
970,8,1,0.3,0.1280427397260274,1.1407,81.30312
970,9,0,0.3,0.12719479452054794,0.6686,80.63814
970,10,1,0.3,0.12674356164383563,0.9414,80.415016
971,1,62,0.029393698630136987,0.02972082191780822,2.1585,74.3403
971,2,68,0.0640572602739726,0.04524465753424657,1.4933,73.248436
971,3,63,0.09873945205479454,0.06011616438356164,1.103,73.21523
971,4,59,0.15083479452054793,0.07701589041095891,1.8085,73.96761
971,5,66,0.19010712328767124,0.07815835616438356,1.6068,73.60734
971,6,63,0.22725479452054792,0.08884109589041096,1.1927,73.1443
971,7,67,0.2686468493150685,0.10371479452054794,1.186,73.90784
971,8,60,0.3,0.10884575342465755,1.5517,73.588905
971,9,68,0.3,0.10163917808219179,1.1067,73.68581
971,10,67,0.3,0.10087616438356165,2.1138,74.44274
972,1,16,0.015873698630136986,0.025061369863013695,1.8759,73.02047
972,2,18,0.036539999999999996,0.034588493150684935,2.0403,74.01515
972,3,14,0.06272082191780821,0.04939726027397261,0.9537,72.42194
972,4,12,0.12283972602739726,0.08589945205479452,1.3689,72.85556
972,5,19,0.16969917808219176,0.10928575342465753,1.0066,72.784904
972,6,11,0.20770191780821917,0.1200945205479452,1.4765,73.11175
972,7,6,0.23362164383561645,0.1274827397260274,1.0836,72.88367
972,8,18,0.27034520547945207,0.1423249315068493,1.381,73.235535
972,9,13,0.3,0.1547372602739726,1.1277,72.814926
972,10,24,0.3,0.1558654794520548,1.4379,73.27613
973,1,5,0.02210849315068493,0.061626849315068497,1.9513,80.60151
973,2,6,0.04775506849315068,0.044244383561643834,1.872,80.241585
973,3,10,0.08060465753424657,0.06438904109589041,0.9278,79.57109
973,4,8,0.11947917808219179,0.08768438356164385,1.2815,80.07019
973,5,7,0.14991287671232878,0.10153616438356164,1.2133,80.62624
973,6,5,0.18793315068493152,0.109253698630137,0.8527,79.5022
973,7,7,0.22107424657534244,0.11026794520547945,0.8916,78.393234
973,8,6,0.2521967123287671,0.1259019178082192,1.4498,79.63339
973,9,4,0.2764802739726027,0.13554904109589042,0.9296,79.359314
973,10,7,0.3,0.14606958904109588,0.8936,79.081726
974,1,2,0.01422027397260274,0.022587397260273975,1.1287,76.40105
974,2,0,0.04397260273972603,0.0394441095890411,0.7754,75.79597
974,3,0,0.062054520547945205,0.04954493150684931,0.7359,75.134056
974,4,2,0.06868219178082191,0.0520545205479452,1.2963,75.30543
974,5,0,0.09231178082191782,0.06299479452054794,0.7707,75.20148
974,6,0,0.12559123287671234,0.07616,0.7651,74.36548
974,7,0,0.17382575342465753,0.09004630136986301,0.7317,75.70046
974,8,1,0.1893123287671233,0.08652602739726027,1.0902,75.29162
974,9,0,0.2218345205479452,0.09599917808219179,0.7548,75.16397
974,10,2,0.24014986301369864,0.10210739726027397,1.1551,75.88896
975,1,0,0.022649863013698632,0.04013835616438356,0.8266,76.30323
975,2,2,0.054556164383561645,0.04763287671232876,1.2654,77.709564
975,3,0,0.08763808219178082,0.06090630136986301,0.8289,78.309265
975,4,2,0.11694082191780822,0.07503561643835616,1.5024,78.03317
975,5,0,0.17032109589041097,0.09860712328767123,0.8088,76.27734
975,6,1,0.19955397260273972,0.09872027397260273,0.839,77.35715
975,7,0,0.26580767123287674,0.11980246575342465,0.8095,78.18329
975,8,3,0.2970350684931507,0.135452602739726,1.5324,78.96329
975,9,0,0.3,0.1334676712328767,0.7994,77.23104
975,10,4,0.3,0.1350164383561644,1.6188,77.798904
976,1,152,0.038532328767123286,0.05828465753424658,2.2848,87.44219
976,2,159,0.12610493150684932,0.12256246575342467,1.681,87.69534
976,3,149,0.20593424657534246,0.1817339726027397,1.4069,85.706
976,4,155,0.2601095890410959,0.22203479452054795,2.4091,87.23762
976,5,150,0.2999972602739726,0.24287561643835617,2.2104,86.62392
976,6,156,0.3,0.23665424657534245,1.7763,86.88616
976,7,154,0.3,0.23549616438356166,1.5678,86.43165
976,8,150,0.3,0.2330778082191781,1.9158,85.60964
976,9,155,0.3,0.23576301369863015,1.5819,86.56416
976,10,158,0.3,0.2368,2.401,86.88485
977,1,162,0.02396849315068493,0.03564767123287671,1.704,85.029205
977,2,163,0.08160027397260274,0.06649041095890411,2.5063,85.60573
977,3,164,0.15060575342465754,0.10147561643835618,1.5022,84.46597
977,4,159,0.20145342465753427,0.12268602739726027,2.1553,84.908165
977,5,165,0.2732835616438356,0.15289479452054797,2.8728,85.10299
977,6,162,0.3,0.157973698630137,2.8275,83.95288
977,7,159,0.3,0.14076383561643835,1.8456,83.87159
977,8,172,0.3,0.13337917808219177,2.5095,84.86279
977,9,165,0.3,0.1336254794520548,1.576,84.83657
977,10,161,0.3,0.13432712328767124,2.7321,84.23227
978,1,72,0.012694794520547946,0.023675068493150687,1.8732,79.24704
978,2,54,0.024175342465753424,0.027256712328767124,2.0618,79.12381
978,3,73,0.03843095890410959,0.03514794520547945,1.1814,79.21904
978,4,61,0.06050986301369862,0.04679890410958905,1.5938,77.41904
978,5,63,0.08797698630136987,0.06241589041095891,1.7488,78.56466
978,6,72,0.11983232876712328,0.07938438356164383,2.0984,78.38427
978,7,61,0.1491131506849315,0.09222931506849315,1.1182,77.8297
978,8,65,0.161667397260274,0.0932572602739726,1.9994,78.726326
978,9,53,0.19225698630136986,0.11145780821917808,1.9543,78.31265
978,10,73,0.21293698630136984,0.1246,1.2864,78.39455
979,1,1,0.015038904109589041,0.03299972602739726,0.9652,73.89079
979,2,3,0.054343561643835615,0.05422520547945206,1.4198,73.85091
979,3,0,0.08240575342465753,0.06747424657534247,0.7879,74.76515
979,4,2,0.11843205479452054,0.08345342465753425,1.6685,74.7691
979,5,2,0.1574167123287671,0.09673068493150684,1.5179,73.60668
979,6,2,0.20248136986301368,0.10643013698630137,1.2213,74.68874
979,7,2,0.25144383561643835,0.11623123287671233,1.0059,73.98948
979,8,1,0.2912167123287671,0.1344290410958904,1.5128,74.41027
979,9,0,0.3,0.13590082191780822,0.801,73.41003
979,10,1,0.3,0.13795342465753424,1.7707,74.40115
980,1,1,0.010268219178082192,0.03885780821917808,1.1855,86.42874
980,2,3,0.03052849315068493,0.04199178082191781,1.4421,88.44254
980,3,1,0.07887260273972603,0.06416054794520548,0.8635,87.18828
980,4,1,0.11174931506849314,0.0800213698630137,1.1705,87.492905
980,5,1,0.13843287671232876,0.09174931506849315,1.2067,86.2123
980,6,3,0.17450027397260273,0.10479342465753425,1.2364,87.37926
980,7,0,0.21138246575342468,0.10875260273972602,0.7935,87.08803
980,8,2,0.22700712328767125,0.11156986301369863,1.4165,86.8686
980,9,0,0.2437454794520548,0.11922438356164383,0.7804,86.690605
980,10,1,0.2865923287671233,0.14009205479452055,1.2179,87.02348
981,1,10,0.020965205479452055,0.054621095890410955,0.9621,83.262
981,2,10,0.07183205479452054,0.05996958904109589,1.3815,83.456985
981,3,13,0.11556684931506848,0.08462602739726027,0.937,83.29131
981,4,12,0.1774632876712329,0.1179786301369863,0.9461,82.40115
981,5,22,0.2422282191780822,0.1403531506849315,1.7572,83.08104
981,6,12,0.29405780821917804,0.14957342465753423,1.4741,83.06362
981,7,12,0.3,0.15244191780821917,1.2083,83.681946
981,8,19,0.3,0.15338821917808218,1.8915,83.61282
981,9,15,0.3,0.15190493150684933,1.5263,83.07885
981,10,21,0.3,0.15360767123287672,1.341,83.77816
982,1,2,0.02512109589041096,0.04335698630136987,1.4445,88.924164
982,2,2,0.07726958904109589,0.07201835616438355,1.335,88.58118
982,3,0,0.10403068493150686,0.08060191780821918,0.7609,87.09808
982,4,1,0.13834164383561645,0.09079972602739726,1.0859,87.586494
982,5,1,0.17330027397260273,0.10005260273972602,0.8869,87.66882
982,6,1,0.23216575342465753,0.1125950684931507,0.8706,87.36143
982,7,0,0.25609616438356164,0.1173268493150685,0.7478,88.14902
982,8,1,0.2930279452054794,0.13336027397260272,1.0973,87.25721
982,9,1,0.3,0.13716931506849314,1.147,88.01611
982,10,0,0.3,0.13638383561643835,0.7671,87.53301
983,1,5,0.018584383561643835,0.04774027397260274,1.7084,84.70364
983,2,6,0.04800164383561644,0.05437178082191781,1.547,84.62715
983,3,3,0.07058849315068494,0.057561369863013696,0.8681,84.6777
983,4,10,0.11012493150684931,0.08226027397260273,1.6888,85.22022
983,5,5,0.16236,0.11101342465753425,1.3677,84.30934
983,6,12,0.19697835616438356,0.11971726027397261,1.4304,84.9374
983,7,3,0.21573698630136987,0.11696493150684932,0.9339,84.75995
983,8,7,0.273406301369863,0.14323205479452053,1.1171,83.02438
983,9,2,0.2978684931506849,0.15803671232876712,0.8656,84.41907
983,10,5,0.3,0.16012602739726026,1.7188,84.73975
984,1,1,0.004427397260273973,0.056576712328767126,1.4828,75.10542
984,2,9,0.019641917808219177,0.02940191780821918,1.7572,76.424515
984,3,5,0.041294520547945204,0.04024657534246575,0.9294,75.39131
984,4,2,0.08716219178082192,0.07201123287671232,0.8719,75.09841
984,5,5,0.1041090410958904,0.08208712328767123,1.8006,76.92559
984,6,4,0.12994794520547945,0.09438547945205479,0.9247,75.074905
984,7,2,0.17940438356164384,0.11398465753424657,0.9257,75.22737
984,8,4,0.2243764383561644,0.12376328767123287,0.906,75.194275
984,9,3,0.28270575342465754,0.15076246575342467,1.3369,76.44102
984,10,9,0.3,0.15987561643835616,2.0425,77.22614
985,1,0,0.006808493150684932,0.02027890410958904,0.814,76.594025
985,2,3,0.02984712328767123,0.03189315068493151,1.59,78.921974
985,3,0,0.06318356164383562,0.05142712328767123,0.8258,77.22868
985,4,2,0.11744164383561644,0.08386520547945206,1.7907,77.685394
985,5,5,0.1699454794520548,0.10933780821917807,1.4575,77.88657
985,6,0,0.23027369863013697,0.12306575342465753,0.8026,76.857834
985,7,2,0.25850575342465754,0.12244246575342466,0.854,76.48688
985,8,1,0.2975150684931507,0.13876986301369865,0.8332,76.954605
985,9,1,0.3,0.13896931506849314,0.8656,76.663895
985,10,0,0.3,0.1396386301369863,0.8121,77.15425
986,1,3,0.022696164383561646,0.0628709589041096,1.3797,82.49959
986,2,3,0.11349424657534248,0.0963745205479452,1.6597,82.65244
986,3,0,0.16540191780821917,0.12076849315068493,0.8289,82.66307
986,4,4,0.21887753424657533,0.14218246575342466,1.7571,82.18575
986,5,6,0.24716246575342465,0.1389490410958904,1.5758,83.496574
986,6,2,0.2889378082191781,0.15392219178082192,1.0393,83.29069
986,7,5,0.3,0.15838438356164383,1.0893,82.60301
986,8,0,0.3,0.15734273972602741,0.8269,82.12663
986,9,2,0.3,0.154893698630137,0.9113,80.85244
986,10,4,0.3,0.15688136986301368,1.3166,81.875755
987,1,2,0.011144931506849315,0.05598739726027398,1.1577,75.896355
987,2,1,0.02815753424657534,0.03874876712328767,1.2072,75.6291
987,3,0,0.07034027397260274,0.05724602739726027,0.8261,76.69584
987,4,2,0.10186493150684932,0.07727260273972603,1.3906,76.61811
987,5,2,0.11422767123287672,0.08167561643835616,1.1748,76.317314
987,6,3,0.14788109589041096,0.09679397260273973,1.5694,76.370224
987,7,0,0.20105260273972606,0.11238986301369863,0.804,76.20597
987,8,1,0.24214986301369862,0.11920794520547945,1.14,76.6143
987,9,1,0.29548794520547944,0.14530767123287672,0.8444,77.24641
987,10,2,0.3,0.14693424657534246,1.11,77.07622
988,1,2,0.02449397260273973,0.0627572602739726,1.0155,82.668
988,2,5,0.06506465753424658,0.0634854794520548,1.1876,83.91904
988,3,0,0.14306356164383563,0.10373945205479451,0.7846,81.41334
988,4,3,0.20267369863013698,0.1327517808219178,1.1603,81.91614
988,5,1,0.2549328767123288,0.13876383561643835,0.8552,82.06537
988,6,0,0.2827731506849315,0.1357986301369863,0.7899,81.60808
988,7,0,0.3,0.1443117808219178,0.781,81.95967
988,8,3,0.3,0.14633013698630137,1.4541,82.933205
988,9,0,0.3,0.1454317808219178,0.8266,82.58948
988,10,2,0.3,0.14516383561643836,1.5105,82.23633
989,1,3,0.02695232876712329,0.03165397260273972,1.4122,75.70783
989,2,3,0.0560227397260274,0.04778465753424658,1.3827,75.034164
989,3,1,0.08980575342465753,0.06809616438356164,0.9395,74.916794
989,4,1,0.11664164383561643,0.08093698630136986,1.3577,75.174355
989,5,1,0.16346054794520548,0.09977123287671233,0.9124,74.89466
989,6,3,0.22081315068493151,0.11616767123287672,1.7126,74.00455
989,7,0,0.2626778082191781,0.12713342465753424,0.828,74.39384
989,8,1,0.29337972602739726,0.13474575342465753,1.0839,74.370575
989,9,0,0.3,0.13596246575342466,0.7508,73.97271
989,10,3,0.3,0.13737616438356165,1.875,74.450874
990,1,43,0.013537534246575344,0.050178082191780826,1.0246,77.35641
990,2,43,0.03573808219178082,0.04077369863013699,1.9669,78.14337
990,3,47,0.06521205479452054,0.053990410958904105,1.0338,77.60754
990,4,50,0.0879290410958904,0.06864876712328767,1.3642,77.53444
990,5,50,0.11059835616438357,0.08202958904109589,2.0577,78.03474
990,6,44,0.13951123287671233,0.09757123287671234,2.094,78.67006
990,7,45,0.1838468493150685,0.11605863013698631,1.4407,77.93384
990,8,48,0.22566767123287673,0.12784383561643833,1.4291,78.52137
990,9,53,0.24094273972602742,0.1322158904109589,1.0695,77.734634
990,10,47,0.2700421917808219,0.14828986301369862,1.9296,77.54814
991,1,95,0.02106027397260274,0.03283945205479452,2.0213,87.367424
991,2,101,0.049766849315068494,0.045510684931506847,2.0398,88.66808
991,3,87,0.06850712328767122,0.05335698630136986,1.1771,87.25501
991,4,95,0.09306575342465753,0.06416082191780823,1.2156,86.79452
991,5,97,0.13418794520547944,0.08076575342465754,1.1377,86.59222
991,6,96,0.1803668493150685,0.0905608219178082,1.475,87.16135
991,7,93,0.20194876712328766,0.09109397260273971,1.4651,88.08849
991,8,102,0.23932575342465753,0.10789643835616437,1.5925,87.25315
991,9,94,0.2880802739726027,0.13246109589041097,1.1493,86.9123
991,10,97,0.3,0.1314172602739726,2.1349,86.8672
992,1,147,0.030653150684931504,0.03356712328767123,2.0626,88.838684
992,2,144,0.07751041095890411,0.06460986301369863,2.8199,90.1814
992,3,141,0.1413282191780822,0.11206054794520547,1.387,86.776276
992,4,143,0.19014712328767122,0.14735616438356164,1.3384,87.39742
992,5,148,0.2502895890410959,0.18691808219178083,1.8159,88.17948
992,6,148,0.29828191780821917,0.21611260273972605,1.8065,87.3931
992,7,148,0.3,0.22302054794520548,1.4407,87.86537
992,8,147,0.3,0.22904986301369865,2.2858,89.29159
992,9,151,0.3,0.22339287671232874,2.2487,87.27931
992,10,147,0.3,0.22538246575342466,2.6666,87.875725
993,1,0,0.03347972602739726,0.16595780821917808,0.5994,80.75866
993,2,0,0.10305479452054796,0.09633232876712328,0.4856,79.91071
993,3,0,0.16950082191780821,0.12004273972602739,0.2826,77.98381
993,4,0,0.21027643835616439,0.13357753424657534,0.3637,78.292274
993,5,0,0.2763805479452055,0.15236958904109588,0.3768,79.74559
993,6,0,0.29999561643835615,0.142126301369863,0.5086,79.20104
993,7,0,0.3,0.1174690410958904,0.3981,78.47123
993,8,0,0.3,0.09437616438356164,0.4777,79.085724
993,9,0,0.3,0.08901150684931505,0.4614,78.158714
993,10,0,0.3,0.08936273972602739,0.5389,78.68427
994,1,1,0.02485315068493151,0.08522657534246576,0.9578,82.184
994,2,1,0.06282,0.0678558904109589,0.8484,81.6557
994,3,0,0.09459041095890411,0.06842575342465754,0.4622,80.53899
994,4,0,0.12524191780821917,0.08300904109589041,0.4921,79.83186
994,5,0,0.14498082191780823,0.08861205479452056,0.4773,80.14866
994,6,0,0.18657068493150683,0.10046849315068493,0.47,79.802795
994,7,0,0.23237561643835616,0.10326465753424657,0.5461,79.83573
994,8,1,0.2901254794520548,0.10429068493150685,0.9639,81.68014
994,9,0,0.3,0.10157671232876712,0.4766,79.78414
994,10,1,0.3,0.10297835616438356,0.9852,81.045425
995,1,1,0.030231232876712328,0.09506904109589041,0.8876,82.433754
995,2,1,0.05832109589041096,0.057013698630136986,0.9736,83.73581
995,3,0,0.0867572602739726,0.07407287671232876,0.6507,83.01808
995,4,0,0.09722684931506849,0.07782164383561645,0.6383,81.61378
995,5,1,0.12283972602739726,0.08930767123287671,1.2958,82.11041
995,6,1,0.15799068493150686,0.10200931506849316,1.1327,83.11529
995,7,0,0.1839391780821918,0.10088821917808219,0.5898,82.64186
995,8,0,0.23006164383561642,0.10556383561643835,0.6793,82.05088
995,9,0,0.283573698630137,0.12366273972602738,0.6241,81.36291
995,10,2,0.3,0.1314441095890411,0.9877,82.75915
996,1,0,0.020133972602739726,0.08572109589041096,0.4362,76.10723
996,2,0,0.0909178082191781,0.09965095890410959,0.3869,76.45159
996,3,0,0.1367090410958904,0.10146301369863013,0.3042,76.28027
996,4,0,0.16288739726027396,0.09495369863013697,0.516,76.75285
996,5,0,0.1856060273972603,0.09740356164383562,0.4838,77.02657
996,6,0,0.23263013698630136,0.10832849315068493,0.283,75.781235
996,7,0,0.2522739726027397,0.10195561643835616,0.2856,75.917946
996,8,0,0.277252602739726,0.09051150684931508,0.341,75.32077
996,9,0,0.2995068493150685,0.07426465753424658,0.2814,75.55493
996,10,0,0.3,0.06955945205479452,0.43,76.52065
997,1,0,0.02686767123287671,0.14330630136986303,0.5821,83.82104
997,2,0,0.0962690410958904,0.09170520547945206,0.4708,83.838135
997,3,0,0.16216356164383564,0.11170438356164385,0.3022,82.714874
997,4,0,0.2377717808219178,0.14139643835616436,0.3017,81.38488
997,5,0,0.29188931506849314,0.15088849315068492,0.4861,82.63065
997,6,0,0.3,0.13066109589041094,0.2868,81.735756
997,7,0,0.3,0.1037558904109589,0.3721,84.01
997,8,0,0.3,0.08887753424657534,0.4525,84.21542
997,9,0,0.3,0.08769287671232877,0.302,82.50918
997,10,0,0.3,0.0875331506849315,0.3155,82.25915
998,1,1,0.004462465753424657,0.06819287671232876,1.1322,74.48598
998,2,5,0.016143561643835617,0.03153369863013699,1.3882,76.06213
998,3,0,0.03363150684931507,0.034584109589041095,0.6614,74.71471
998,4,3,0.07044109589041095,0.05771890410958904,1.2988,75.168655
998,5,1,0.11107041095890412,0.08143287671232877,0.8679,75.08123
998,6,1,0.14772410958904109,0.09812931506849315,1.1842,73.84003
998,7,0,0.18685342465753424,0.11030301369863013,0.6504,75.20948
998,8,2,0.23788465753424656,0.11409479452054794,0.8575,75.0331
998,9,0,0.2799868493150685,0.11726986301369863,0.7152,75.412575
998,10,1,0.2997553424657534,0.12381863013698631,0.8619,74.53403
999,1,49,0.020298630136986302,0.03806958904109589,1.3096,83.07992
999,2,31,0.05441369863013699,0.05796931506849315,1.0229,81.720406
999,3,53,0.08828,0.07531424657534247,1.0481,83.43751
999,4,37,0.14006657534246575,0.10614849315068493,1.9253,82.49406
999,5,49,0.18051424657534246,0.12940246575342468,2.1478,84.56803
999,6,53,0.20321424657534246,0.130053698630137,1.058,83.27962
999,7,56,0.24130082191780822,0.14394739726027397,1.1711,82.681206
999,8,59,0.2811882191780822,0.1688923287671233,1.0881,83.18644
999,9,58,0.29838136986301367,0.17633260273972604,1.0868,81.618164
999,10,60,0.3,0.18202986301369864,2.0098,84.0094
1000,1,3,0.03476821917808219,0.0964772602739726,1.1136,86.156166
1000,2,0,0.07454876712328767,0.0681972602739726,0.8325,86.70216
1000,3,0,0.10474493150684933,0.08514958904109589,0.7004,86.02559
1000,4,2,0.13878821917808218,0.10178191780821917,1.1763,85.77984
1000,5,1,0.16397698630136986,0.1084386301369863,0.9832,86.19917
1000,6,0,0.2105213698630137,0.11481671232876711,0.6222,85.37307
1000,7,1,0.23181753424657534,0.10972684931506849,0.9663,86.24592
1000,8,2,0.2751704109589041,0.12837835616438356,1.3286,87.146385
1000,9,0,0.2998049315068493,0.13611808219178084,0.6444,86.12907
